node,sf,time
150.0,8.0,29552.473645623355
90.0,10.0,29327.070409699856
23.0,8.0,29725.094587385447
199.0,7.0,29817.832991848736
98.0,7.0,30045.498525089108
85.0,8.0,30059.419921546865
161.0,9.0,30216.39499061572
7.0,7.0,30432.5807195734
76.0,9.0,30401.431166695937
34.0,10.0,30165.260666054528
179.0,7.0,30754.157016275865
46.0,7.0,30774.369672458626
42.0,7.0,30923.808779913994
182.0,11.0,30127.845971063525
157.0,8.0,31051.98964048355
97.0,7.0,31275.97446434578
33.0,7.0,31466.39296174401
93.0,8.0,31407.839935253884
74.0,10.0,31143.53356115421
86.0,7.0,31704.72535879231
142.0,8.0,31770.05047011547
150.0,8.0,32064.987209603893
46.0,7.0,32166.29242173135
64.0,9.0,32108.00099406923
163.0,9.0,32181.673474457348
42.0,7.0,32357.023828336205
62.0,8.0,32532.145170832067
0.0,8.0,32544.7267267157
154.0,7.0,32710.802074909698
79.0,7.0,32883.986691077735
54.0,7.0,32944.63901712976
89.0,8.0,32921.39201498157
4.0,7.0,33055.45118611515
139.0,8.0,33014.42612619474
184.0,8.0,33450.49027911982
195.0,7.0,33544.88045250764
134.0,8.0,33641.2523832541
145.0,7.0,33806.18118621301
4.0,7.0,33870.61907689678
57.0,7.0,34081.603588057376
198.0,7.0,34137.060878858
169.0,10.0,33780.366183323495
197.0,8.0,34311.19922346663
149.0,7.0,34611.018492898416
97.0,7.0,34722.636606941196
96.0,7.0,35054.506203585195
17.0,7.0,35125.60816264431
146.0,8.0,35092.75352126253
91.0,12.0,33562.4540908592
48.0,8.0,35339.80990931029
87.0,8.0,35342.92993218106
198.0,7.0,35524.66247995537
4.0,7.0,35600.96155004545
194.0,8.0,35565.096060301155
153.0,7.0,35656.81420945487
9.0,7.0,35657.04545626846
107.0,7.0,35787.29641149203
11.0,7.0,35893.93030663526
123.0,7.0,35907.134348042535
96.0,7.0,36151.72021547732
141.0,10.0,35822.14484787264
108.0,8.0,36569.38668696328
48.0,8.0,36590.85540868473
12.0,8.0,36799.52379902502
143.0,8.0,36801.71100282138
132.0,7.0,37069.14541635991
169.0,10.0,36989.35609924468
147.0,11.0,36680.32165799928
177.0,8.0,37549.896576506435
101.0,7.0,37657.801316610996
41.0,7.0,37777.44273973707
22.0,7.0,37880.27902024385
46.0,7.0,37927.977980624295
127.0,7.0,38003.31131208416
65.0,9.0,37843.596408666184
128.0,9.0,37888.91386912566
146.0,8.0,38008.85357634915
179.0,7.0,38091.78793105585
148.0,9.0,37966.44963500707
116.0,7.0,38289.81940944663
149.0,7.0,38376.17815718938
3.0,12.0,36801.8988834358
131.0,8.0,38466.262437969795
132.0,7.0,38630.15213573199
125.0,7.0,38768.28205464556
86.0,7.0,39338.41138962388
126.0,12.0,38018.881352954995
30.0,8.0,39665.16656166151
151.0,8.0,40005.35404227651
62.0,8.0,40154.12108023845
0.0,8.0,40461.38510652464
151.0,8.0,40519.78098203565
110.0,7.0,40660.62254237391
87.0,8.0,40810.24722987409
66.0,9.0,40798.116882130285
25.0,9.0,40852.657233729464
156.0,7.0,41124.65753543494
162.0,7.0,41330.90439015006
80.0,10.0,40929.09131579436
79.0,7.0,41438.15732689462
184.0,8.0,41425.107050181316
199.0,7.0,41608.764975308906
41.0,7.0,41791.98409412205
186.0,8.0,41746.96527439232
0.0,8.0,41952.0891772923
178.0,7.0,42039.35717686935
153.0,7.0,42071.94088334124
130.0,7.0,42074.17187469275
45.0,8.0,42078.27596403456
178.0,7.0,42208.19867066966
141.0,10.0,41937.205878525776
59.0,7.0,42453.96554089725
14.0,8.0,42622.99571604358
5.0,7.0,42729.512760804864
32.0,7.0,42788.885567818084
167.0,7.0,42967.120781305406
169.0,10.0,42636.66089752087
74.0,10.0,42638.73920531143
50.0,8.0,43053.49259527269
90.0,10.0,42706.22437866102
185.0,7.0,43270.64962035294
179.0,7.0,43310.40368282685
60.0,11.0,42417.95094571556
80.0,10.0,42985.5315682649
12.0,8.0,43532.406227939806
153.0,7.0,43670.4502998846
25.0,9.0,43557.33713672471
165.0,9.0,43568.23659129611
43.0,8.0,43696.06211121035
29.0,8.0,43959.17175744695
62.0,8.0,44025.34869598474
21.0,8.0,44082.16502762572
28.0,8.0,44112.34126896621
98.0,7.0,44301.05456933385
135.0,12.0,42797.2093360444
85.0,8.0,44630.596738050466
111.0,7.0,44722.01938438019
152.0,7.0,44797.10039481795
40.0,11.0,43961.98287072909
149.0,7.0,44914.267156128786
115.0,11.0,44303.823366959965
77.0,11.0,44319.23090048513
44.0,8.0,45253.3497896137
164.0,7.0,45511.7340498851
45.0,8.0,45603.9681723056
121.0,7.0,46016.95133238475
149.0,7.0,46098.760161688515
81.0,7.0,46431.53956190553
83.0,8.0,46492.76907153394
188.0,7.0,46593.141934762585
177.0,8.0,46565.76657196479
30.0,8.0,46865.58812735085
102.0,8.0,46891.404036077314
159.0,10.0,46748.26905117238
27.0,8.0,47112.33193992694
131.0,8.0,47198.35161394352
192.0,7.0,47379.70170808602
116.0,7.0,47405.25754899715
196.0,8.0,47361.943353792376
20.0,8.0,47524.347101562314
32.0,7.0,47645.11207814434
128.0,9.0,47577.20193860343
171.0,7.0,47839.90387192665
37.0,9.0,47756.19164337661
156.0,7.0,48051.07937192551
122.0,7.0,48339.948902864046
145.0,7.0,48452.523575247025
51.0,8.0,48435.68716850329
192.0,7.0,48625.806741785564
87.0,8.0,48632.94325476831
70.0,7.0,48800.21649052933
199.0,7.0,48972.81615361391
71.0,7.0,48994.50647223818
191.0,9.0,48839.66572118165
109.0,9.0,48875.02504649957
46.0,7.0,49345.25989220875
87.0,8.0,49400.49322675926
182.0,11.0,48613.321933380175
22.0,7.0,49624.52552229677
45.0,8.0,49725.409626610744
40.0,11.0,48913.24485495529
17.0,7.0,50588.068737400194
115.0,11.0,50026.70024413615
99.0,7.0,51006.10852548286
95.0,8.0,51162.94110935345
190.0,10.0,50829.9324139703
77.0,11.0,50410.143129799544
70.0,7.0,51358.1955068142
1.0,9.0,51434.63905904586
172.0,7.0,51641.833503058224
31.0,7.0,51673.435302574166
181.0,7.0,51696.13339148067
66.0,9.0,51637.72867033146
123.0,7.0,52187.24959765757
161.0,9.0,52043.1411217181
23.0,8.0,52355.53353844929
128.0,9.0,52269.97158088899
8.0,7.0,52529.25331509946
146.0,8.0,52481.71398732993
130.0,7.0,52763.60964550067
20.0,8.0,52975.59549848414
158.0,7.0,53110.13059152745
199.0,7.0,53411.096692409854
108.0,8.0,53575.05517998226
12.0,8.0,53678.86901697064
86.0,7.0,53910.1828239919
198.0,7.0,53986.14428736415
26.0,10.0,53799.10335023847
85.0,8.0,54497.385405820496
197.0,8.0,54628.71641761284
182.0,11.0,53785.57534067646
81.0,7.0,54735.05964657896
62.0,8.0,54977.427454723686
37.0,9.0,54924.51962456198
161.0,9.0,54954.16122982011
55.0,7.0,55321.76809480322
4.0,7.0,55571.614809057326
87.0,8.0,55589.12060194189
104.0,7.0,55744.0732304656
108.0,8.0,55699.728362059985
61.0,7.0,56057.552575962436
29.0,8.0,56060.14890464346
120.0,8.0,56097.99146187391
139.0,8.0,56297.130192771336
118.0,7.0,56408.87985539063
185.0,7.0,56411.161502478564
131.0,8.0,56395.593806048
130.0,7.0,56569.37547577938
155.0,8.0,56602.30703113372
169.0,10.0,56342.18640946215
43.0,8.0,56719.39225717943
33.0,7.0,56959.683483706176
81.0,7.0,57017.50313006366
105.0,7.0,57049.10780753941
34.0,10.0,56662.37019257349
39.0,7.0,57137.70258368019
176.0,7.0,57152.431079809605
76.0,9.0,57063.60597479045
52.0,9.0,57268.26364609252
141.0,10.0,57057.80920907478
44.0,8.0,57434.70497127703
189.0,10.0,57128.46765603236
194.0,8.0,57652.90938584793
101.0,7.0,57823.065503248436
86.0,7.0,57950.970144404666
160.0,8.0,58098.90798332282
42.0,7.0,58273.141203023704
122.0,7.0,58308.11178663009
92.0,8.0,58247.5409010686
8.0,7.0,58348.669481369245
102.0,8.0,58345.63627642997
150.0,8.0,58530.34842018955
99.0,7.0,58682.32942105557
50.0,8.0,58881.747203903695
189.0,10.0,58592.53535277924
198.0,7.0,59131.98865674801
15.0,8.0,59170.621777415065
26.0,10.0,58840.05494377364
62.0,8.0,59275.52636318507
79.0,7.0,59571.62683321499
46.0,7.0,59939.809116746896
92.0,8.0,59977.71628863861
174.0,7.0,60055.17337443311
57.0,7.0,60090.83843768911
140.0,7.0,60256.67327927062
37.0,9.0,60113.46060818262
41.0,7.0,60308.700235341734
78.0,11.0,59462.389442135
25.0,9.0,60250.87800790234
191.0,9.0,60401.63697759877
182.0,11.0,59732.11387286735
198.0,7.0,60683.06713149957
21.0,8.0,60638.145715471
110.0,7.0,60711.71402042806
89.0,8.0,60653.01642394961
7.0,7.0,60771.21026726447
155.0,8.0,60946.988849443114
97.0,7.0,61089.004768539904
168.0,7.0,61124.8426806081
45.0,8.0,61063.69185920689
151.0,8.0,61170.32550603628
99.0,7.0,61248.01729293619
154.0,7.0,61456.409094367205
137.0,7.0,61681.29005497066
190.0,10.0,61434.34114722614
106.0,8.0,61793.60911766741
51.0,8.0,62045.23147533922
44.0,8.0,62288.8150091174
63.0,8.0,62300.78915302392
76.0,9.0,62204.61681215891
173.0,7.0,62459.419128652284
56.0,9.0,62391.40299766456
172.0,7.0,62647.4883608223
30.0,8.0,62646.84092866547
184.0,8.0,62671.639399242915
170.0,10.0,62693.1622176598
7.0,7.0,63198.14879316197
24.0,7.0,63358.62108260118
30.0,8.0,63859.71319476134
177.0,8.0,64003.258978062375
125.0,7.0,64150.80392963284
76.0,9.0,64036.9464438218
25.0,9.0,64154.19738771249
42.0,7.0,64330.519777902766
164.0,7.0,64465.95567764499
9.0,7.0,64668.49510644174
28.0,8.0,64614.37884298476
74.0,10.0,64404.0966144381
179.0,7.0,64831.419340688735
97.0,7.0,64939.41048950056
129.0,7.0,64956.60848909845
19.0,7.0,65052.84763403822
147.0,11.0,64211.92289409392
152.0,7.0,65211.874349855236
40.0,11.0,64428.40451865231
59.0,7.0,65420.048237425755
195.0,7.0,65973.09396546581
97.0,7.0,66026.55588512558
120.0,8.0,66191.35878147859
57.0,7.0,66297.84761125332
59.0,7.0,66337.85686529957
120.0,8.0,66364.07828429849
124.0,7.0,66536.80965906348
197.0,8.0,66493.03793936454
4.0,7.0,66703.29138768105
78.0,11.0,65928.88028724247
125.0,7.0,67032.6082654424
62.0,8.0,66985.23238345803
159.0,10.0,66803.60053078765
14.0,8.0,67368.25317659236
142.0,8.0,67476.81762296779
93.0,8.0,67622.20293996566
26.0,10.0,67342.09309608184
189.0,10.0,67379.4878965627
187.0,7.0,67863.50311014664
126.0,12.0,66628.88227004357
176.0,7.0,68367.27318358632
67.0,7.0,68534.4248173466
15.0,8.0,68483.50259300722
98.0,7.0,68556.88191399255
122.0,7.0,68588.47326197103
74.0,10.0,68604.0105165889
132.0,7.0,69083.0729286334
172.0,7.0,69174.2609343868
23.0,8.0,69235.85202542295
5.0,7.0,69307.40804291762
131.0,8.0,69280.62372098013
20.0,8.0,69290.429896303
29.0,8.0,69510.692594601
53.0,7.0,69630.04642653311
47.0,7.0,69688.33446375316
90.0,10.0,69935.59733859429
14.0,8.0,70382.47779859202
192.0,7.0,70729.2263219328
57.0,7.0,70749.85454464638
182.0,11.0,70018.66961401391
57.0,7.0,71034.13782809724
19.0,7.0,71073.40536698693
159.0,10.0,70685.57554835944
89.0,8.0,71620.99123280613
17.0,7.0,71715.85591795448
110.0,7.0,71735.40064556489
184.0,8.0,71989.74815405028
95.0,8.0,72076.30969438839
153.0,7.0,72253.38548480616
120.0,8.0,72339.35506380799
33.0,7.0,72512.11250434007
106.0,8.0,72481.00109747746
23.0,8.0,72488.02570398613
41.0,7.0,72551.8435341389
143.0,8.0,72637.88144034501
135.0,12.0,71087.74230977721
132.0,7.0,72796.12783910533
194.0,8.0,72831.70532847884
70.0,7.0,72987.95407177688
166.0,9.0,72902.35233892513
102.0,8.0,73032.24608016
165.0,9.0,72983.4227966865
162.0,7.0,73154.78501161165
152.0,7.0,73475.88536668383
8.0,7.0,73520.47636948954
116.0,7.0,73625.44325658091
109.0,9.0,73473.85046783135
191.0,9.0,73507.53616104538
0.0,8.0,73672.43553955629
155.0,8.0,74208.24933128596
4.0,7.0,74312.57443482283
151.0,8.0,74412.8072505199
139.0,8.0,74422.63505572212
1.0,9.0,74485.25170257046
12.0,8.0,74619.4947770825
49.0,9.0,74513.47777535842
194.0,8.0,74632.17017536564
149.0,7.0,74747.05169070006
139.0,8.0,74895.71443373007
197.0,8.0,74967.03672989318
132.0,7.0,75075.78522301385
45.0,8.0,75150.78661237936
177.0,8.0,75385.84684209217
119.0,7.0,75484.75557374959
188.0,7.0,75532.31879806366
0.0,8.0,75764.83673183057
142.0,8.0,75963.44507764703
152.0,7.0,76188.10473914673
177.0,8.0,76215.0898162911
41.0,7.0,76289.60803463211
197.0,8.0,76399.14326913781
133.0,10.0,76125.54871851075
115.0,11.0,75757.3393379846
86.0,7.0,76685.30601798568
165.0,9.0,76569.19623482604
175.0,9.0,76590.70627363604
183.0,7.0,76928.79700383327
190.0,10.0,76522.04734736099
89.0,8.0,76885.84793253733
22.0,7.0,76961.74133583246
77.0,11.0,76085.82788269239
194.0,8.0,77122.68923813241
172.0,7.0,77587.27536374677
78.0,11.0,76808.90948027749
138.0,8.0,77933.52469483542
152.0,7.0,78311.88961167807
149.0,7.0,78461.98661032805
119.0,7.0,78579.85272897611
188.0,7.0,78746.32390218542
154.0,7.0,78819.8379769451
164.0,7.0,78896.44804096888
11.0,7.0,78978.46517741741
88.0,7.0,79015.80293273972
184.0,8.0,79272.4421318225
130.0,7.0,79344.51358586887
31.0,7.0,79402.12078544378
108.0,8.0,79344.80370926697
140.0,7.0,79541.29639599868
33.0,7.0,79546.18818637315
189.0,10.0,79138.93435073913
153.0,7.0,79674.77960514465
99.0,7.0,79704.04621547014
139.0,8.0,79695.75790544925
115.0,11.0,79015.0196977805
157.0,8.0,79879.20611041796
188.0,7.0,79962.278123868
99.0,7.0,79988.08127442832
39.0,7.0,80173.35172596629
113.0,8.0,80141.92385720243
141.0,10.0,79945.99330263594
84.0,8.0,80364.71235842221
162.0,7.0,80466.02083526392
18.0,7.0,80622.31019469796
185.0,7.0,80672.52902513278
130.0,7.0,80698.06729625861
106.0,8.0,80643.87114904604
190.0,10.0,80292.06837064102
158.0,7.0,80715.41777802605
101.0,7.0,80746.32195669261
15.0,8.0,81103.84409406016
111.0,7.0,81174.85937219094
5.0,7.0,81554.47433841208
174.0,7.0,81726.87438448137
82.0,7.0,81748.2658921476
100.0,7.0,81770.88319212568
182.0,11.0,80890.38332452881
194.0,8.0,81985.66165554523
23.0,8.0,81990.48852752475
129.0,7.0,82082.41597351
14.0,8.0,82080.96043827217
95.0,8.0,82240.72300646352
167.0,7.0,82401.33610415245
106.0,8.0,82423.17383868262
73.0,8.0,82589.23434799683
30.0,8.0,82600.92391327064
139.0,8.0,82848.66579582213
43.0,8.0,83074.76040759162
40.0,11.0,82286.43812668095
30.0,8.0,83151.59356309523
91.0,12.0,82094.16356449312
33.0,7.0,83759.04344684549
177.0,8.0,83704.68879798154
162.0,7.0,83799.39115200627
61.0,7.0,83834.38603407846
185.0,7.0,83930.59460777773
150.0,8.0,83970.02878193065
90.0,10.0,83790.69273795914
80.0,10.0,84072.28535012103
145.0,7.0,84732.15047909999
133.0,10.0,84413.45011008153
86.0,7.0,84951.44621457197
105.0,7.0,84955.41872219715
130.0,7.0,84992.97430066192
152.0,7.0,85120.86310027234
129.0,7.0,85221.87913101271
196.0,8.0,85650.92805043247
90.0,10.0,85322.35202628103
63.0,8.0,86087.74735680451
102.0,8.0,86091.66316364962
192.0,7.0,86303.88839455327
176.0,7.0,86559.94019399845
99.0,7.0,86604.84706036409
153.0,7.0,86667.86148773493
91.0,12.0,85034.78776458936
42.0,7.0,86677.58625997342
48.0,8.0,86682.61174239966
68.0,10.0,86342.85250652191
137.0,7.0,86848.59837201053
60.0,11.0,86090.9157786576
153.0,7.0,87011.11380956174
187.0,7.0,87101.82647720796
96.0,7.0,87105.20214846544
162.0,7.0,87157.22257426206
142.0,8.0,87172.63165124466
40.0,11.0,86532.9069419437
119.0,7.0,87656.71278353782
97.0,7.0,87900.15405808052
100.0,7.0,87999.31928396714
97.0,7.0,88003.12490819106
133.0,10.0,87843.37868183918
158.0,7.0,88329.24970743268
39.0,7.0,88329.28624491114
106.0,8.0,88353.16731843354
44.0,8.0,88514.0493848671
149.0,7.0,88813.26531679025
34.0,10.0,88832.54335979017
61.0,7.0,89256.37090436928
37.0,9.0,89105.33987723832
66.0,9.0,89236.99865731734
120.0,8.0,89373.79098218457
55.0,7.0,89493.55595953281
160.0,8.0,89566.62889657024
193.0,9.0,89821.59933242964
52.0,9.0,90007.66956040401
21.0,8.0,90377.53113809058
107.0,7.0,90541.79548912132
150.0,8.0,90600.05347840046
196.0,8.0,90785.73896021106
29.0,8.0,91191.7718261789
141.0,10.0,90850.80977546524
23.0,8.0,91212.3350888661
50.0,8.0,91271.99146337867
61.0,7.0,91504.90558791421
132.0,7.0,91519.89803178408
140.0,7.0,91569.45170318156
100.0,7.0,91646.02750158857
108.0,8.0,91635.06322222331
166.0,9.0,91534.30966329368
8.0,7.0,91743.24008540479
191.0,9.0,91677.5219802643
131.0,8.0,91974.29427205218
177.0,8.0,92345.42758102008
39.0,7.0,92437.58004958474
190.0,10.0,92045.24248980156
92.0,8.0,92413.63788949634
11.0,7.0,92570.41621781896
115.0,11.0,91662.87677195019
135.0,12.0,91073.51100845693
89.0,8.0,92880.79403087642
98.0,7.0,93090.05002870233
89.0,8.0,93162.49232753467
2.0,8.0,93298.46912106585
138.0,8.0,93331.02510909554
49.0,9.0,93320.51945466857
52.0,9.0,93385.2515416307
155.0,8.0,93498.98644072948
30.0,8.0,93666.9278401839
115.0,11.0,92974.25633106398
96.0,7.0,93943.8465036961
144.0,9.0,93779.92729694204
1.0,9.0,93925.3385490794
30.0,8.0,94202.78631687573
20.0,8.0,94216.47155223288
15.0,8.0,94599.50114361134
132.0,7.0,94682.3048183949
183.0,7.0,95402.63306399874
107.0,7.0,95480.23423280125
135.0,12.0,94524.18301760472
0.0,8.0,96249.51565498982
140.0,7.0,96395.05733023952
172.0,7.0,96568.29739200027
117.0,7.0,96700.90733243008
149.0,7.0,97328.60582335293
169.0,10.0,96973.96732952129
27.0,8.0,97382.70887322335
24.0,7.0,97506.68730489092
153.0,7.0,97545.32029876896
80.0,10.0,97357.7522001739
34.0,10.0,97427.39196083401
84.0,8.0,98021.07639942098
198.0,7.0,98276.76844177506
86.0,7.0,98459.93235626172
146.0,8.0,98449.17282898907
119.0,7.0,98857.67158742607
28.0,8.0,98845.31795078941
182.0,11.0,98017.69662387617
48.0,8.0,99065.91383226377
32.0,7.0,99143.84198634667
26.0,10.0,98751.44310023154
129.0,7.0,99604.54854388034
21.0,8.0,99553.61731749521
149.0,7.0,99636.33919088297
61.0,7.0,99655.40588187035
101.0,7.0,99821.14941066812
88.0,7.0,99978.54057676657
80.0,10.0,99755.58380055052
149.0,7.0,100432.46106006048
62.0,8.0,100777.49388129193
187.0,7.0,100884.83894291523
101.0,7.0,101009.52286126162
184.0,8.0,101082.57410990057
162.0,7.0,101244.87678680083
19.0,7.0,101514.18716050663
102.0,8.0,101648.18183718862
9.0,7.0,101745.21409919456
43.0,8.0,102031.14776787416
