node,sf,time
64.0,10.0,18002.870705691428
54.0,7.0,18431.63125085489
40.0,7.0,18434.48898608412
16.0,7.0,18495.938787428262
24.0,7.0,18547.386824788475
50.0,8.0,18587.981390291177
113.0,9.0,18535.579345376445
105.0,8.0,18768.32997201679
12.0,7.0,18882.42249470519
47.0,7.0,18920.97180780348
21.0,7.0,19020.53565176314
16.0,7.0,19035.252763742643
51.0,10.0,18713.900287576973
11.0,8.0,19117.48116567174
37.0,7.0,19297.90347557936
77.0,7.0,19389.948656166867
103.0,8.0,19451.154280986935
107.0,9.0,19345.335488956196
142.0,7.0,19529.928126663905
46.0,8.0,19540.910441891756
58.0,7.0,19641.89006619952
64.0,10.0,19287.431269794382
144.0,8.0,19649.809480942156
25.0,8.0,19687.535480043094
39.0,11.0,18842.78922419973
138.0,10.0,19435.698209033155
110.0,9.0,19691.121829630756
1.0,8.0,19917.68216516356
122.0,9.0,19815.826758646566
104.0,7.0,20112.203544981425
52.0,8.0,20169.867193830636
8.0,8.0,20173.787138507978
122.0,9.0,20113.265453704917
18.0,8.0,20224.700963249234
71.0,9.0,20296.01476253306
30.0,9.0,20323.521615589947
136.0,8.0,20482.79846536374
64.0,10.0,20156.665245112126
74.0,12.0,19305.89017485629
18.0,8.0,20882.818140693555
21.0,7.0,20960.4416452675
65.0,10.0,20613.779420803017
77.0,7.0,21053.92404478077
54.0,7.0,21066.368223479207
81.0,7.0,21124.378614300193
115.0,7.0,21245.601158272748
13.0,7.0,21292.043469494696
80.0,7.0,21395.00799195063
1.0,8.0,21357.143423901685
134.0,7.0,21485.871611746814
104.0,7.0,21518.96665018909
58.0,7.0,21654.76893165928
109.0,7.0,21705.357599326802
8.0,8.0,21651.29496698617
63.0,7.0,21737.51144899666
144.0,8.0,21703.46603774674
109.0,7.0,21820.97270107447
126.0,7.0,21896.794809079634
16.0,7.0,21907.697817369935
113.0,9.0,21798.9723469146
114.0,7.0,22040.977674521164
25.0,8.0,22006.384359430805
124.0,7.0,22175.02893530921
123.0,8.0,22157.794762000645
68.0,7.0,22239.799408819992
6.0,7.0,22249.123378945114
9.0,7.0,22316.89178862273
20.0,8.0,22256.909507711305
97.0,7.0,22344.101175329488
83.0,9.0,22177.15181770494
3.0,8.0,22297.97336957296
87.0,7.0,22393.3603514324
113.0,9.0,22467.601821060834
11.0,8.0,22609.205785418275
41.0,9.0,22675.568722410626
49.0,7.0,22866.749782512154
44.0,7.0,23102.23352274224
56.0,7.0,23232.53653053666
117.0,11.0,22435.293364657573
107.0,9.0,23184.161199936992
70.0,7.0,23440.60052245717
147.0,12.0,21808.01639153395
106.0,9.0,23345.738979599504
138.0,10.0,23280.584040607722
12.0,7.0,23727.15340064228
18.0,8.0,23668.140203998184
82.0,8.0,23718.425840762873
39.0,11.0,22919.431524055613
124.0,7.0,23832.883862842114
96.0,10.0,23494.92194585436
64.0,10.0,23569.445435588004
133.0,8.0,23936.310000299894
29.0,8.0,24047.63263852001
148.0,7.0,24199.517389309076
28.0,8.0,24185.390079472985
142.0,7.0,24299.27213701378
134.0,7.0,24308.625570203956
138.0,10.0,23904.30968147463
73.0,7.0,24322.307394942203
77.0,7.0,24546.643247138174
52.0,8.0,24572.52828073965
8.0,8.0,24633.015831114048
41.0,9.0,24537.83486174801
39.0,11.0,23912.66915288855
35.0,8.0,24818.896271925285
115.0,7.0,24888.05219356528
43.0,7.0,24919.44899598983
105.0,8.0,24864.390658826294
34.0,9.0,24917.693437326318
60.0,8.0,25197.511160475886
28.0,8.0,25231.07932146117
66.0,9.0,25146.053454539426
23.0,7.0,25332.97405960095
126.0,7.0,25536.99358398055
55.0,9.0,25435.4102691658
144.0,8.0,25568.8683104567
44.0,7.0,25661.19456464493
89.0,8.0,25624.45494232796
65.0,10.0,25390.633245928584
125.0,7.0,25833.693726288424
126.0,7.0,25964.514895174074
106.0,9.0,25796.47707287172
29.0,8.0,26046.99749509668
138.0,10.0,25761.993504098296
110.0,9.0,26029.1050264529
89.0,8.0,26213.877652974734
68.0,7.0,26422.026750222758
134.0,7.0,26466.728987098555
87.0,7.0,26513.784037573067
37.0,7.0,26522.272199401566
122.0,9.0,26354.62300686005
61.0,7.0,26559.27499051173
141.0,7.0,26623.745916693497
108.0,10.0,26296.669277717323
89.0,8.0,26765.412062669682
99.0,11.0,26030.097522403616
5.0,10.0,26610.17834452691
134.0,7.0,27065.794564620457
57.0,7.0,27121.904777197415
36.0,9.0,26978.273123454237
112.0,9.0,27116.044012387607
136.0,8.0,27293.21900727268
31.0,8.0,27327.99699775662
108.0,10.0,26989.568588785045
126.0,7.0,27598.615293569284
29.0,8.0,27762.60580064117
132.0,7.0,27843.28193365092
8.0,8.0,27845.61837124319
129.0,8.0,27860.246208131146
109.0,7.0,27952.576839982365
16.0,7.0,27958.63003026864
4.0,7.0,27983.058057599716
34.0,9.0,27816.684569371944
74.0,12.0,26408.603487794695
82.0,8.0,28016.121738504884
46.0,8.0,28035.57710734303
132.0,7.0,28236.333925036455
42.0,7.0,28405.37025897005
10.0,8.0,28439.02246425822
148.0,7.0,28535.311701920014
113.0,9.0,28406.163818550434
125.0,7.0,28596.377225853063
96.0,10.0,28215.462886826375
138.0,10.0,28239.601209091743
76.0,8.0,28673.560664642442
69.0,8.0,28694.031252542954
51.0,10.0,28344.866497768067
143.0,7.0,28860.94354834738
102.0,7.0,28869.374615105942
77.0,7.0,28913.851115411602
61.0,7.0,28948.765540724366
89.0,8.0,28964.441248381958
5.0,10.0,28649.033763879608
15.0,9.0,28910.20986552824
79.0,9.0,29021.86455901736
71.0,9.0,29045.252722726094
80.0,7.0,29434.97279175438
1.0,8.0,29396.40010245485
84.0,8.0,29419.523775299323
88.0,10.0,29146.371857204253
121.0,8.0,29611.78336717195
108.0,10.0,29286.318073447565
130.0,7.0,29703.371721086383
31.0,8.0,29669.094395877495
39.0,11.0,28868.985342745724
78.0,7.0,29797.533383172613
73.0,7.0,30054.01631602345
51.0,10.0,29854.313888919012
38.0,7.0,30341.712204279866
140.0,7.0,30360.56018170672
117.0,11.0,29472.69205242531
145.0,7.0,30389.548742228362
42.0,7.0,30390.206765051993
86.0,7.0,30633.53204239405
14.0,7.0,30712.94914188484
28.0,8.0,30734.969886429288
24.0,7.0,30827.595870224057
98.0,8.0,30799.476984911926
87.0,7.0,30955.522607610917
39.0,11.0,30082.389619439553
126.0,7.0,31093.21733944588
110.0,9.0,30947.509211056495
116.0,12.0,29496.945792654235
24.0,7.0,31148.055059333026
87.0,7.0,31228.951710409146
68.0,7.0,31252.74115614179
12.0,7.0,31421.17612593846
55.0,9.0,31286.291447334002
73.0,7.0,31459.98993551973
79.0,9.0,31324.688141580933
106.0,9.0,31639.605039727358
74.0,12.0,30221.860985111147
7.0,7.0,32010.118763420258
64.0,10.0,31644.27648578922
63.0,7.0,32145.683588321244
18.0,8.0,32109.67027930259
112.0,9.0,32022.27209135455
80.0,7.0,32244.910336832632
57.0,7.0,32348.635645476097
111.0,7.0,32379.139160816252
5.0,10.0,32085.69502270213
122.0,9.0,32489.436954558063
31.0,8.0,32674.26954362954
149.0,11.0,31881.55168434122
22.0,7.0,32828.4670422286
18.0,8.0,32780.94279900916
108.0,10.0,32492.589191091847
138.0,10.0,32533.647368110698
21.0,7.0,33000.52110857814
140.0,7.0,33029.48174539373
1.0,8.0,32986.98932596396
77.0,7.0,33081.64892284064
7.0,7.0,33318.64032630446
95.0,8.0,33257.60246802843
111.0,7.0,33366.1007009749
33.0,7.0,33408.929175119214
20.0,8.0,33357.072229923135
70.0,7.0,33520.845098019214
3.0,8.0,33466.32066256465
51.0,10.0,33220.74827883905
137.0,7.0,33731.217651312516
123.0,8.0,33719.44212237817
3.0,8.0,33805.79545729583
107.0,9.0,33701.995755600314
117.0,11.0,32985.59783099242
57.0,7.0,33902.05749476852
0.0,7.0,33943.38369696462
83.0,9.0,33966.54334907417
108.0,10.0,33723.38553241962
32.0,8.0,34092.63330205434
128.0,7.0,34200.849057127234
4.0,7.0,34280.29722094777
111.0,7.0,34318.54033309538
144.0,8.0,34375.69301532552
41.0,9.0,34333.396273239734
143.0,7.0,34530.436187947336
87.0,7.0,34683.59767697275
143.0,7.0,34742.9780031442
126.0,7.0,34754.67992396943
114.0,7.0,34826.572632057316
22.0,7.0,34894.56263305008
72.0,7.0,35026.78925853162
67.0,7.0,35224.01611092913
119.0,7.0,35387.70707434681
71.0,9.0,35281.88945129716
121.0,8.0,35425.95960688643
20.0,8.0,35500.06838000376
87.0,7.0,35584.23462023184
96.0,10.0,35200.50269845665
4.0,7.0,35673.68604974069
31.0,8.0,35855.419223510835
135.0,8.0,35904.06149757953
16.0,7.0,36044.78692990301
0.0,7.0,36075.966386119966
31.0,8.0,36019.1958708344
70.0,7.0,36105.522777332604
103.0,8.0,36101.17347986932
67.0,7.0,36293.76720476484
16.0,7.0,36308.36027127091
97.0,7.0,36397.31614876239
91.0,8.0,36436.73120985048
14.0,7.0,36560.80306051326
55.0,9.0,36452.645915568995
102.0,7.0,36689.54787131233
147.0,12.0,35145.312559223225
68.0,7.0,36782.13828849307
61.0,7.0,36827.75826081394
9.0,7.0,36861.00895643759
115.0,7.0,36937.054096069325
88.0,10.0,36596.730394365135
35.0,8.0,36986.342733829566
5.0,10.0,36634.062489993674
46.0,8.0,37006.60065357864
111.0,7.0,37080.711299710056
83.0,9.0,36951.7206432408
44.0,7.0,37134.02730514876
103.0,8.0,37086.2582626332
127.0,9.0,37037.75209992411
67.0,7.0,37231.9783972019
117.0,11.0,36347.486204535235
101.0,7.0,37262.58590494342
116.0,12.0,35738.73375734021
56.0,7.0,37386.85253825573
101.0,7.0,37388.6764393674
87.0,7.0,37400.31348716501
69.0,8.0,37432.617562248604
98.0,8.0,37553.01914271787
32.0,8.0,37762.32944493306
4.0,7.0,37843.715740116444
86.0,7.0,37967.17694456927
89.0,8.0,37947.56156852824
52.0,8.0,37987.15621853744
50.0,8.0,38101.41461422524
107.0,9.0,38065.50899091078
93.0,7.0,38253.58023616999
83.0,9.0,38094.76352138899
90.0,10.0,37859.06157100055
104.0,7.0,38493.08558514281
58.0,7.0,38551.0662549097
126.0,7.0,38556.1818598367
47.0,7.0,38634.840432904035
28.0,8.0,38658.596862645216
82.0,8.0,38690.718750309235
142.0,7.0,38767.747777743214
46.0,8.0,38883.614561722265
16.0,7.0,38954.062634871334
2.0,7.0,39069.21084082818
20.0,8.0,39040.6180479907
83.0,9.0,38959.07364866925
127.0,9.0,39008.28855807901
100.0,8.0,39144.641973390455
51.0,10.0,38910.16902983783
109.0,7.0,39374.192628800054
79.0,9.0,39213.984919551374
90.0,10.0,39055.638032558425
28.0,8.0,39419.48925629403
62.0,8.0,39484.70171609967
104.0,7.0,39578.3661417382
119.0,7.0,39651.6950827606
74.0,12.0,38043.12915537482
125.0,7.0,39715.569438901395
16.0,7.0,39798.72640124261
132.0,7.0,39845.308309465494
12.0,7.0,40015.16618074511
18.0,8.0,40086.73900245759
53.0,10.0,39786.48237898099
45.0,10.0,39802.914305625694
136.0,8.0,40185.58649161561
113.0,9.0,40080.6481201032
51.0,10.0,39924.57434952409
135.0,8.0,40294.07753908248
42.0,7.0,40389.46824157721
26.0,8.0,40423.99213335084
73.0,7.0,40488.93798511406
130.0,7.0,40749.96464845107
48.0,7.0,40765.094486951675
21.0,7.0,40777.79472552595
90.0,10.0,40412.62619851231
7.0,7.0,40849.094649614155
136.0,8.0,40826.63244534591
96.0,10.0,40532.51300475658
61.0,7.0,40958.50909187153
123.0,8.0,41141.460405519116
109.0,7.0,41221.9703022766
124.0,7.0,41276.609187597875
126.0,7.0,41407.26158133322
98.0,8.0,41373.73139189963
24.0,7.0,41580.7945097032
18.0,8.0,41574.61565496434
80.0,7.0,41665.36066976949
5.0,10.0,41302.61067577572
98.0,8.0,41690.97703340542
65.0,10.0,41443.3975975464
10.0,8.0,41837.62390941965
102.0,7.0,41910.343602068875
114.0,7.0,42009.40832223455
32.0,8.0,42097.5072852227
129.0,8.0,42197.58229480848
45.0,10.0,41930.07322821299
35.0,8.0,42284.016994526886
43.0,7.0,42381.373813395534
94.0,11.0,41563.23472433502
26.0,8.0,42559.62321613119
140.0,7.0,42649.56691746367
36.0,9.0,42494.62112604157
84.0,8.0,42728.064994870976
14.0,7.0,42818.88785014462
68.0,7.0,42828.3217321195
42.0,7.0,42871.385519723335
126.0,7.0,42878.589221852235
60.0,8.0,42838.654461956816
91.0,8.0,42861.66875323382
118.0,7.0,42951.73779978668
131.0,9.0,42806.53282299456
19.0,9.0,42911.033012418535
35.0,8.0,43033.28074625595
44.0,7.0,43198.704138743764
67.0,7.0,43288.12995907124
1.0,8.0,43351.03859611785
50.0,8.0,43352.41217311655
62.0,8.0,43521.156655654944
3.0,8.0,43538.158004512865
9.0,7.0,43610.63876805936
99.0,11.0,42734.86247179813
100.0,8.0,43738.003666026656
101.0,7.0,43845.6894365856
47.0,7.0,43966.34809664363
79.0,9.0,43858.93199227079
131.0,9.0,43939.920721109236
24.0,7.0,44236.56861807713
105.0,8.0,44239.4236967526
11.0,8.0,44306.317667488256
58.0,7.0,44384.131341364504
43.0,7.0,44424.37773238269
109.0,7.0,44455.351798524454
82.0,8.0,44500.958672959096
75.0,7.0,44575.18806825567
128.0,7.0,44645.89539334936
121.0,8.0,44652.27132417082
114.0,7.0,44749.2895139431
117.0,11.0,44020.24750309352
134.0,7.0,44938.86970775407
124.0,7.0,44952.75080597843
116.0,12.0,43585.79248654408
147.0,12.0,43613.38105752353
99.0,11.0,44369.24956176993
6.0,7.0,45304.974740083606
128.0,7.0,45434.6100126089
57.0,7.0,45434.949254123916
132.0,7.0,45481.3277961374
3.0,8.0,45424.365368388484
131.0,9.0,45374.21046947649
15.0,9.0,45380.71270230871
50.0,8.0,45635.74026433979
93.0,7.0,45836.64549610464
142.0,7.0,45839.57930457065
135.0,8.0,45963.40728972339
80.0,7.0,46062.600875563796
30.0,9.0,45975.14821318576
126.0,7.0,46168.04813127278
5.0,10.0,45757.45677072973
133.0,8.0,46123.77150123459
54.0,7.0,46316.8199233871
120.0,7.0,46343.44089793933
114.0,7.0,46436.33210536122
146.0,8.0,46401.11173848822
38.0,7.0,46751.87349146575
86.0,7.0,46932.48208517853
34.0,9.0,46849.54578386397
95.0,8.0,47044.933179675594
142.0,7.0,47135.46186711526
93.0,7.0,47220.19901430652
99.0,11.0,46326.44917511592
52.0,8.0,47269.497419771054
50.0,8.0,47274.43821110274
90.0,10.0,46928.90731571322
134.0,7.0,47467.76971204334
33.0,7.0,47566.799422087955
104.0,7.0,47630.19431365598
76.0,8.0,47755.9548333518
61.0,7.0,47853.33160934024
115.0,7.0,47958.676201982234
9.0,7.0,48062.08686555804
103.0,8.0,48117.64062961537
104.0,7.0,48197.96616282927
66.0,9.0,48089.50907164466
115.0,7.0,48366.21166082427
90.0,10.0,48189.28799240845
135.0,8.0,48639.956017576806
98.0,8.0,48652.74553467725
132.0,7.0,48722.618328242366
121.0,8.0,48695.17808571711
136.0,8.0,48696.43335327569
11.0,8.0,48784.94043707885
113.0,9.0,48717.84312191392
87.0,7.0,48910.37877027507
121.0,8.0,48901.39586457871
135.0,8.0,48903.55579833738
129.0,8.0,48918.95845632521
130.0,7.0,48982.07955788498
103.0,8.0,48941.581858937025
142.0,7.0,49312.73739684144
115.0,7.0,49538.90934499032
48.0,7.0,49678.04528828917
145.0,7.0,49767.63525478535
1.0,8.0,49793.1125778248
82.0,8.0,49845.696321798925
13.0,7.0,49926.20163043391
30.0,9.0,49774.66994908622
125.0,7.0,50011.156633218336
45.0,10.0,49612.332627284144
140.0,7.0,50119.23459526105
40.0,7.0,50201.09412229786
36.0,9.0,50064.85414610357
66.0,9.0,50065.303304750196
49.0,7.0,50282.033546229955
65.0,10.0,49922.05859474852
23.0,7.0,50385.173374502716
113.0,9.0,50231.9879987729
33.0,7.0,50507.835274281075
2.0,7.0,50547.85723982221
118.0,7.0,50582.74384749062
127.0,9.0,50527.860074921424
137.0,7.0,50723.24624100345
89.0,8.0,50700.17473432243
21.0,7.0,50866.22980940573
31.0,8.0,50963.54029648419
72.0,7.0,51031.028657179864
52.0,8.0,51010.93594285042
110.0,9.0,50946.01231413237
105.0,8.0,51115.655893246454
138.0,10.0,50792.77632758132
35.0,8.0,51178.03257097209
131.0,9.0,51111.39415653775
94.0,11.0,50457.29502815191
95.0,8.0,51367.94554832593
13.0,7.0,51800.18922897975
8.0,8.0,51761.91984273774
135.0,8.0,51762.17433762138
121.0,8.0,51791.44532353833
65.0,10.0,51499.34457824891
24.0,7.0,52092.92031336853
88.0,10.0,51821.02366512238
146.0,8.0,52194.33812523785
37.0,7.0,52287.06744568882
116.0,12.0,50897.50087805644
43.0,7.0,52586.82107122451
73.0,7.0,52617.01303269283
120.0,7.0,52637.98497296954
57.0,7.0,52677.74296538281
99.0,11.0,51773.15710980674
65.0,10.0,52358.52557846429
97.0,7.0,52807.54734242858
30.0,9.0,52646.71763886802
90.0,10.0,52476.84944372974
100.0,8.0,52832.40772076906
120.0,7.0,53136.43038755337
93.0,7.0,53247.292267603654
145.0,7.0,53314.67212949365
143.0,7.0,53403.33983910646
89.0,8.0,53352.44509755772
67.0,7.0,53460.74795555297
60.0,8.0,53561.75688034326
45.0,10.0,53209.39458676856
47.0,7.0,53626.62243234015
100.0,8.0,53606.34333437814
51.0,10.0,53253.64820005464
24.0,7.0,53715.00276402339
137.0,7.0,53931.61886445988
113.0,9.0,53815.67055963676
66.0,9.0,53955.69754668401
108.0,10.0,53791.563441245045
3.0,8.0,54234.70723413773
65.0,10.0,53930.40465951108
36.0,9.0,54199.01008900014
15.0,9.0,54237.77563193886
73.0,7.0,54417.56949428181
12.0,7.0,54437.24058873174
18.0,8.0,54416.4430107355
100.0,8.0,54535.22917590687
1.0,8.0,54551.162504297965
12.0,7.0,54627.66032683666
18.0,8.0,54614.814154269865
110.0,9.0,54619.00200677183
12.0,7.0,54831.01750683699
116.0,12.0,53241.828585728486
49.0,7.0,54925.23998608806
136.0,8.0,54881.33029515075
33.0,7.0,55221.907733690474
144.0,8.0,55409.1537942809
3.0,8.0,55555.34506867832
108.0,10.0,55203.56059686966
44.0,7.0,55749.49779438416
71.0,9.0,55684.124840586854
112.0,9.0,55802.14709332581
2.0,7.0,56267.83008718654
68.0,7.0,56349.41331652737
127.0,9.0,56209.46397124803
129.0,8.0,56360.96458249689
