node,sf,time
20.0,7.0,20700.462070424852
24.0,9.0,20637.02592305228
8.0,9.0,20670.474480281886
86.0,10.0,20787.659193179654
97.0,10.0,21047.818876131885
95.0,7.0,21510.668253281394
95.0,7.0,21695.036978609674
18.0,11.0,20873.110004612157
48.0,9.0,22101.849780462227
39.0,12.0,20646.002955931253
97.0,10.0,21921.542589405442
76.0,12.0,20737.435859696106
7.0,11.0,21566.71185867092
22.0,11.0,21794.520853532056
12.0,11.0,21967.672954659225
55.0,9.0,22897.76840687429
4.0,10.0,23018.91930731343
6.0,11.0,22598.020103499097
27.0,12.0,22333.512946529638
10.0,12.0,22731.318205753545
9.0,12.0,22791.315490604524
87.0,7.0,24491.788279091732
64.0,9.0,24374.907421466156
41.0,8.0,24570.95077297379
21.0,12.0,23016.025431849943
82.0,7.0,25003.619200358815
95.0,7.0,25133.55742264083
36.0,7.0,25302.57806132678
58.0,8.0,25305.236527452398
72.0,11.0,24799.898661193118
16.0,8.0,25653.20730782872
53.0,9.0,25556.15857443416
64.0,9.0,25749.749005745427
51.0,8.0,25911.426830269287
68.0,10.0,25695.77874103092
12.0,11.0,25307.65948109448
69.0,7.0,26270.31875910847
19.0,12.0,24731.824814822638
8.0,9.0,26330.541107508034
47.0,9.0,26598.51768091957
2.0,9.0,26599.850904755313
36.0,7.0,26907.306251515693
62.0,12.0,25302.13167560173
13.0,10.0,26640.763207323645
69.0,7.0,27119.296743437855
1.0,10.0,26941.978977382714
18.0,11.0,26551.005311498146
45.0,10.0,27265.391955792504
38.0,8.0,27623.96547829038
65.0,7.0,27814.601238650648
26.0,7.0,27882.942093135338
12.0,11.0,27123.486847129836
54.0,9.0,27878.852200945374
60.0,9.0,27984.260447904853
83.0,12.0,26547.19207487625
34.0,10.0,28082.349044413124
20.0,7.0,28654.78778882037
45.0,10.0,28242.986962674746
69.0,7.0,28691.454998343408
72.0,11.0,27809.840324213095
79.0,12.0,27232.308802639986
81.0,12.0,27354.270320493382
44.0,12.0,27392.15545628955
97.0,10.0,28638.676501419483
13.0,10.0,28743.948178260278
20.0,7.0,29438.64471133302
95.0,7.0,29546.778271097824
86.0,10.0,29693.325557124943
70.0,7.0,30194.200286269042
47.0,9.0,30257.899770836575
56.0,9.0,30491.033388599313
75.0,8.0,30666.343013500165
38.0,8.0,30755.090028478222
96.0,8.0,30778.111440562356
13.0,10.0,30518.053848456027
80.0,8.0,30923.522159166492
56.0,9.0,30853.91610413695
96.0,8.0,31045.636309533606
30.0,7.0,31362.522332379827
22.0,11.0,30474.28554393492
2.0,9.0,31293.470438716682
55.0,9.0,31563.285057572655
28.0,8.0,31969.462183666274
12.0,11.0,31859.70434347949
84.0,9.0,32695.278443799398
15.0,9.0,32761.70346943275
21.0,12.0,31507.288938824477
66.0,9.0,33013.69976836808
59.0,12.0,31626.971119101378
96.0,8.0,33325.480520127196
91.0,8.0,33333.89229722501
74.0,8.0,33362.26427693538
84.0,9.0,33451.240635350405
99.0,12.0,32160.061029791712
96.0,8.0,33775.17384012922
27.0,12.0,32228.133255208097
74.0,8.0,33824.401607243395
14.0,7.0,33916.62074908593
90.0,7.0,33928.67288212184
18.0,11.0,33265.18478383818
60.0,9.0,34322.544161358746
31.0,10.0,34341.10811028477
43.0,12.0,33164.70397064915
55.0,9.0,34656.19680966755
9.0,12.0,33240.68496423293
77.0,9.0,34711.19873706899
20.0,7.0,34933.7668663421
70.0,7.0,35431.08960331092
65.0,7.0,35441.17531319685
87.0,7.0,35550.96112624949
78.0,10.0,35187.4415267233
70.0,7.0,35631.07200171144
11.0,8.0,35579.55990735665
90.0,7.0,35652.498296575766
58.0,8.0,35682.32217007893
25.0,11.0,34876.623912407056
69.0,7.0,35836.49061400393
2.0,9.0,35693.325971322505
19.0,12.0,34475.71785668566
82.0,7.0,36307.924407769824
20.0,7.0,36478.879176860064
91.0,8.0,36685.22208253661
31.0,10.0,36582.692459302954
89.0,12.0,35443.08074871473
54.0,9.0,37167.68586030959
76.0,12.0,35772.911777311885
15.0,9.0,37252.46180764067
50.0,7.0,37538.23488478828
91.0,8.0,37574.88733708788
93.0,10.0,37390.53503298316
31.0,10.0,37853.37818368275
80.0,8.0,38485.1494239762
6.0,11.0,37638.618151764065
38.0,8.0,38697.580626621915
23.0,7.0,38789.644774907545
72.0,11.0,38112.55303350832
59.0,12.0,37512.603497715194
86.0,10.0,38854.42927035894
92.0,8.0,39326.87115766785
37.0,7.0,39429.29244742652
90.0,7.0,39450.08528773594
79.0,12.0,38006.21084050166
39.0,12.0,38147.7438587989
36.0,7.0,39947.2876685105
60.0,9.0,39859.14253938319
71.0,10.0,39889.53378844811
54.0,9.0,40152.82028437971
7.0,11.0,39751.54168403792
68.0,10.0,40499.93580309715
36.0,7.0,40974.64826402165
13.0,10.0,40586.02519281187
37.0,7.0,41078.656413541044
91.0,8.0,41170.19936811712
10.0,12.0,39623.170400277755
43.0,12.0,39671.225486533054
34.0,10.0,40954.674636260315
14.0,7.0,41527.350934782175
79.0,12.0,39980.865428257326
58.0,8.0,41635.094406907214
84.0,9.0,41757.128534107935
2.0,9.0,42064.46323904108
21.0,12.0,40632.91347074714
65.0,7.0,42367.88702540506
36.0,7.0,42406.07169188622
19.0,12.0,40827.66694965345
99.0,12.0,40886.12853549793
52.0,9.0,42352.415148531094
98.0,10.0,42223.9133905444
62.0,12.0,41058.11406634579
91.0,8.0,42710.95111947995
17.0,10.0,42416.60598803624
63.0,11.0,41923.09696794805
51.0,8.0,42859.99014088625
89.0,12.0,41381.40020105761
75.0,8.0,42998.37084005971
44.0,12.0,41533.00593399446
12.0,11.0,42437.062815268175
53.0,9.0,43437.76672738258
37.0,7.0,44135.120408805975
74.0,8.0,44086.401242657
41.0,8.0,44229.609582077705
7.0,11.0,43581.46911643864
8.0,9.0,44583.46640147627
62.0,12.0,43135.722739257915
17.0,10.0,44355.0087144151
54.0,9.0,44645.53009277112
82.0,7.0,44844.41462801236
77.0,9.0,44845.393792255025
26.0,7.0,45050.46990948731
77.0,9.0,45108.1712656173
79.0,12.0,43791.542275573935
50.0,7.0,45694.88570583879
30.0,7.0,45758.23287762169
83.0,12.0,44224.84555708636
61.0,11.0,45080.57874063337
43.0,12.0,44384.76967839057
45.0,10.0,45770.10391660701
78.0,10.0,45867.069522669175
94.0,11.0,45376.947544781884
75.0,8.0,46400.61341960309
70.0,7.0,46542.218461346405
21.0,12.0,45024.846499773295
95.0,7.0,46770.06607117351
54.0,9.0,46661.4415890309
56.0,9.0,46889.58241488877
60.0,9.0,47128.95282079732
25.0,11.0,46485.99096236835
42.0,8.0,47382.759956554626
53.0,9.0,47363.98918691515
97.0,10.0,47125.956031876936
85.0,9.0,47457.309144510284
55.0,9.0,47832.45408481946
78.0,10.0,47643.48915143482
71.0,10.0,47687.43429250877
90.0,7.0,48453.562089228464
68.0,10.0,48039.88325622352
32.0,11.0,47562.26644325946
51.0,8.0,48410.21680967963
4.0,10.0,48080.0982238411
2.0,9.0,48332.89895993848
53.0,9.0,48356.28995556716
12.0,11.0,47695.67696889322
73.0,11.0,47731.71778456317
3.0,12.0,47010.4684984332
14.0,7.0,48662.51817567837
60.0,9.0,48742.34388775565
64.0,9.0,48808.58255611425
54.0,9.0,49099.22337189458
33.0,8.0,49311.380762893066
89.0,12.0,47953.810455639985
76.0,12.0,47968.277522295895
59.0,12.0,48056.862818362715
71.0,10.0,49547.91965084258
96.0,8.0,49955.714872548946
17.0,10.0,49645.335261733046
64.0,9.0,50132.41738625727
81.0,12.0,49003.73891423577
77.0,9.0,50613.015293787736
31.0,10.0,50386.91881357118
19.0,12.0,49365.91067394614
47.0,9.0,50941.57213036583
55.0,9.0,50945.46962654611
23.0,7.0,51152.45540117246
17.0,10.0,50768.78575160845
44.0,12.0,49627.382161427755
50.0,7.0,51615.72226202796
21.0,12.0,50093.96769093085
56.0,9.0,51671.50905310913
61.0,11.0,50938.737318737316
42.0,8.0,51873.69162861359
31.0,10.0,51890.31084206774
58.0,8.0,52343.4044147526
18.0,11.0,51644.96788419446
37.0,7.0,52718.93662520132
2.0,9.0,52685.56600885949
45.0,10.0,52578.516144284666
58.0,8.0,53115.406188125824
41.0,8.0,53202.070247434734
52.0,9.0,53270.48835697987
79.0,12.0,52062.123262334644
22.0,11.0,53024.89110797338
94.0,11.0,53168.23435589268
41.0,8.0,54050.82540949085
78.0,10.0,53830.56925732783
26.0,7.0,54295.543322592144
17.0,10.0,53989.83657774153
51.0,8.0,54436.117229522584
87.0,7.0,54761.69892685829
90.0,7.0,54777.911693962116
97.0,10.0,54500.083489889716
31.0,10.0,54739.8959664599
53.0,9.0,55111.89147319419
48.0,9.0,55180.82443270463
50.0,7.0,55731.91983795979
10.0,12.0,54164.31486327168
28.0,8.0,55904.89612881446
42.0,8.0,56273.60183092237
76.0,12.0,55234.9189727741
52.0,9.0,56777.599705679844
77.0,9.0,56927.04492478143
60.0,9.0,57068.950184446294
49.0,10.0,56837.13694200872
59.0,12.0,55686.384388821534
9.0,12.0,55781.844713006256
85.0,9.0,57281.66043742082
65.0,7.0,57457.92333610481
53.0,9.0,57440.06995714458
31.0,10.0,57388.69156324334
12.0,11.0,56921.55899521062
6.0,11.0,57264.92751536242
78.0,10.0,57855.656575221525
26.0,7.0,58315.90023295247
53.0,9.0,58283.0622223073
77.0,9.0,58284.15263195698
56.0,9.0,58365.84543254095
13.0,10.0,58397.97014331919
58.0,8.0,58771.62734120156
29.0,11.0,57943.85090181919
97.0,10.0,58862.455817981485
52.0,9.0,59258.1407621075
64.0,9.0,59315.527557221554
47.0,9.0,59354.76625044623
40.0,8.0,59462.3963736836
25.0,11.0,58728.27193888712
31.0,10.0,59239.36370370329
77.0,9.0,59694.450535218784
14.0,7.0,60049.98077393428
72.0,11.0,59209.28596058972
68.0,10.0,59807.8282941246
70.0,7.0,60466.54372921138
86.0,10.0,60142.98104967229
38.0,8.0,60731.91218533356
11.0,8.0,61011.276442189745
54.0,9.0,60996.49372080974
18.0,11.0,60276.46492114884
35.0,10.0,60846.736657445945
3.0,12.0,59788.19055278911
85.0,9.0,61287.94378484002
49.0,10.0,61057.97976924315
91.0,8.0,61457.22224662043
59.0,12.0,59898.803954104056
22.0,11.0,60709.1367595659
42.0,8.0,61578.55719290121
85.0,9.0,61552.90017692161
56.0,9.0,61656.77172779559
9.0,12.0,60257.988287864486
52.0,9.0,61751.21976341742
82.0,7.0,62335.631914354846
87.0,7.0,62458.80097448867
79.0,12.0,61083.72935895738
54.0,9.0,62654.00012545881
31.0,10.0,62803.14232669918
39.0,12.0,61995.43954548947
13.0,10.0,63314.92407240978
14.0,7.0,63783.44060543384
10.0,12.0,62266.0390864671
19.0,12.0,62419.728802015474
30.0,7.0,64089.57397491216
26.0,7.0,64295.08003845357
75.0,8.0,64293.020442584275
47.0,9.0,64207.6096904616
52.0,9.0,64251.56799366323
20.0,7.0,64618.081022783685
37.0,7.0,64619.61266685754
25.0,11.0,63837.624617930116
12.0,11.0,63852.167015286665
92.0,8.0,64883.155422131764
4.0,10.0,64558.04390906909
53.0,9.0,64834.08090598022
58.0,8.0,64943.311053829384
75.0,8.0,65020.126239582736
94.0,11.0,64223.774768157564
0.0,10.0,64759.93944554487
72.0,11.0,64436.81473305048
82.0,7.0,65391.41241205292
46.0,11.0,64519.20498464379
19.0,12.0,64188.76358083943
15.0,9.0,65991.60334231495
21.0,12.0,64634.55479834352
25.0,11.0,65556.41165693903
58.0,8.0,66471.36750429349
91.0,8.0,66640.38124248071
57.0,7.0,66797.81052675736
95.0,7.0,66833.26329813285
41.0,8.0,66804.98491291431
4.0,10.0,66585.68886971995
43.0,12.0,65445.52005665422
22.0,11.0,66192.71435772581
46.0,11.0,66229.15132072296
68.0,10.0,66755.40243188686
56.0,9.0,67203.17053745557
15.0,9.0,67680.1417133065
53.0,9.0,67859.26492700184
74.0,8.0,68221.72710688521
9.0,12.0,66839.76517005952
38.0,8.0,68443.0310032703
28.0,8.0,68529.99253945192
13.0,10.0,68280.35130853122
17.0,10.0,68298.4103673695
49.0,10.0,68468.85821155463
59.0,12.0,67306.10860026426
89.0,12.0,67313.86088172537
80.0,8.0,68886.22784952138
90.0,7.0,69082.77385065655
69.0,7.0,69183.8030634868
96.0,8.0,69131.21145199827
71.0,10.0,68997.94701187787
87.0,7.0,69483.07248162078
50.0,7.0,69690.04111458927
27.0,12.0,68069.92195803768
16.0,8.0,69723.4524464645
38.0,8.0,69879.16514195729
20.0,7.0,69949.16620181072
2.0,9.0,69836.84248033038
44.0,12.0,68486.12491928217
77.0,9.0,70063.78700676624
86.0,10.0,69936.29675933099
70.0,7.0,70482.32866575173
80.0,8.0,70702.40794853435
29.0,11.0,69938.19177107958
49.0,10.0,70453.03862142845
30.0,7.0,71178.52907106848
86.0,10.0,70769.58787466884
56.0,9.0,71038.8467311045
32.0,11.0,70596.67841927048
25.0,11.0,70687.05743488221
59.0,12.0,70010.14545308374
10.0,12.0,70180.947044158
62.0,12.0,70242.36469589156
70.0,7.0,72318.7099460639
63.0,11.0,71656.85413169142
40.0,8.0,72576.22079807348
41.0,8.0,72642.84091131882
7.0,11.0,71854.9597214475
38.0,8.0,72803.74814980106
52.0,9.0,72936.30325671638
40.0,8.0,73073.94896155332
86.0,10.0,72793.17733550529
43.0,12.0,71590.7221781881
44.0,12.0,71636.54503775337
95.0,7.0,73369.75688399089
42.0,8.0,73370.4189572289
88.0,11.0,72548.13620436266
56.0,9.0,73304.85823885223
8.0,9.0,74015.15608490435
65.0,7.0,74479.35897938575
2.0,9.0,74552.24542809946
5.0,11.0,74078.84555690864
92.0,8.0,75139.83612762173
43.0,12.0,73812.56840097751
51.0,8.0,75439.82954192907
75.0,8.0,75457.22791487728
35.0,10.0,75114.30367415
40.0,8.0,76133.02715322594
31.0,10.0,75900.68063735282
11.0,8.0,76354.42835867411
83.0,12.0,74889.21963758723
94.0,11.0,75638.09387207715
6.0,11.0,75752.25507610547
9.0,12.0,75122.5141640495
26.0,7.0,77045.44012166452
27.0,12.0,75461.3451120153
98.0,10.0,76712.74250968476
16.0,8.0,77150.28709576484
66.0,9.0,77187.40967166651
26.0,7.0,77665.79190671485
73.0,11.0,76781.86540832825
22.0,11.0,76794.32648815964
59.0,12.0,76350.31800634362
33.0,8.0,78071.4413947403
97.0,10.0,77721.30964869422
33.0,8.0,78266.5687744691
0.0,10.0,78159.43063712039
7.0,11.0,77695.07812984947
3.0,12.0,77010.24416554878
81.0,12.0,77084.09684602777
19.0,12.0,77706.21207111371
27.0,12.0,77829.012703995
10.0,12.0,77856.80644171208
94.0,11.0,78616.23912055086
13.0,10.0,79270.15769352144
73.0,11.0,78807.03030982194
48.0,9.0,79688.01021236244
26.0,7.0,79959.56272540157
68.0,10.0,80199.63009413733
90.0,7.0,80636.92297395048
91.0,8.0,80606.01240068216
58.0,8.0,80657.29737563427
8.0,9.0,80577.87336182375
63.0,11.0,79982.54070557612
77.0,9.0,80885.29109669448
19.0,12.0,79438.15892676014
0.0,10.0,80753.78051588411
81.0,12.0,79718.97200421513
41.0,8.0,81456.99798513165
8.0,9.0,81405.33702027763
3.0,12.0,79951.10369291433
61.0,11.0,80705.83242658297
21.0,12.0,80109.58879826468
79.0,12.0,80110.61638603291
56.0,9.0,81663.91406695396
58.0,8.0,81858.75399629657
49.0,10.0,81532.99572835542
72.0,11.0,81176.21947720886
68.0,10.0,81775.17945922626
32.0,11.0,81418.95532480246
56.0,9.0,82166.48518489722
60.0,9.0,82706.25234882362
45.0,10.0,82842.57111380048
88.0,11.0,82401.98363762036
11.0,8.0,83257.76480176309
58.0,8.0,83484.38168987376
56.0,9.0,83602.03222361972
94.0,11.0,83075.84962746524
49.0,10.0,83629.5662890957
7.0,11.0,83300.04151126229
37.0,7.0,84210.80196880233
82.0,7.0,84237.3439926883
71.0,10.0,84102.59852774373
84.0,9.0,84522.75672188954
80.0,8.0,84656.47506615605
76.0,12.0,83097.25044924518
69.0,7.0,84752.84901914142
50.0,7.0,84767.0174920465
72.0,11.0,84123.54951040426
74.0,8.0,85083.87856449981
85.0,9.0,85270.06187899705
60.0,9.0,85299.09217830322
33.0,8.0,85585.80558560432
18.0,11.0,84762.30554194706
99.0,12.0,84217.60920918424
61.0,11.0,84983.56683996256
81.0,12.0,84334.88024969613
93.0,10.0,85565.97090009518
91.0,8.0,86038.07313045247
59.0,12.0,84615.19264965138
84.0,9.0,86461.91997268562
27.0,12.0,85000.03534187908
19.0,12.0,85070.09215835834
8.0,9.0,86964.44680715642
34.0,10.0,86846.92680806221
10.0,12.0,85764.26328308228
30.0,7.0,87556.90677117101
67.0,11.0,86693.10734521631
74.0,8.0,87630.65271369937
15.0,9.0,87694.99152590623
94.0,11.0,87040.51516244946
70.0,7.0,88000.03579519298
86.0,10.0,87623.25314267783
37.0,7.0,88156.89795623995
88.0,11.0,87253.96783827027
37.0,7.0,88348.34506583796
62.0,12.0,87083.63279521647
41.0,8.0,88657.6188851403
83.0,12.0,87245.94699842276
30.0,7.0,89172.00512758167
45.0,10.0,88864.98922562833
85.0,9.0,89114.09265218512
28.0,8.0,89401.2262645835
1.0,10.0,89252.07466499403
57.0,7.0,89780.97989191343
99.0,12.0,88256.03254276996
88.0,11.0,89028.40604245212
29.0,11.0,89138.35539016782
17.0,10.0,89994.43185555714
21.0,12.0,89051.9236846265
13.0,10.0,90274.51805235827
46.0,11.0,89846.48611486185
45.0,10.0,90426.50649621931
57.0,7.0,91031.5005503882
98.0,10.0,90844.19577341079
39.0,12.0,89780.57983735981
42.0,8.0,91391.3168904073
66.0,9.0,91426.46853460852
63.0,11.0,90770.89596555298
58.0,8.0,91753.12115212619
72.0,11.0,91100.02263492551
42.0,8.0,92081.29531465465
88.0,11.0,91328.49487028716
74.0,8.0,92230.44658170326
35.0,10.0,92003.3198490323
93.0,10.0,92315.40373612723
40.0,8.0,92674.85163704425
55.0,9.0,92738.7767075281
80.0,8.0,92859.61198323367
64.0,9.0,92825.0288309837
15.0,9.0,92880.89826164662
31.0,10.0,92700.32766690476
86.0,10.0,92729.39946147228
77.0,9.0,93084.72177953535
14.0,7.0,93299.26684101198
75.0,8.0,93309.98614171351
34.0,10.0,93119.45294126878
5.0,11.0,92669.86241310972
16.0,8.0,93534.72073716775
69.0,7.0,93644.17143294119
28.0,8.0,93757.86302894063
10.0,12.0,92249.85850206016
66.0,9.0,94047.98530365119
54.0,9.0,94129.50741287442
60.0,9.0,94138.69333273917
12.0,11.0,93409.87734016658
99.0,12.0,92769.41227159362
62.0,12.0,92795.32805905995
69.0,7.0,94750.28809501384
61.0,11.0,94030.41059930464
66.0,9.0,95038.44868568412
48.0,9.0,95082.05171290804
0.0,10.0,95183.90442825324
60.0,9.0,95540.37810257405
19.0,12.0,94098.24162714847
49.0,10.0,95399.89939503063
81.0,12.0,94273.71936513274
5.0,11.0,95027.60409429458
1.0,10.0,95641.161043
77.0,9.0,95951.49035992737
39.0,12.0,94546.46973895424
7.0,11.0,95324.75116640775
28.0,8.0,96440.07902556838
20.0,7.0,96596.8148908185
63.0,11.0,95696.41390524822
11.0,8.0,96798.16458333199
90.0,7.0,96999.85731623747
27.0,12.0,95440.9066316807
70.0,7.0,97295.04094311068
67.0,11.0,96392.88298180891
92.0,8.0,97248.77351183392
22.0,11.0,96586.65652567241
21.0,12.0,95878.66878307446
36.0,7.0,97678.39274531914
4.0,10.0,97520.24594215774
9.0,12.0,96387.47562745825
86.0,10.0,97646.07286268163
16.0,8.0,98124.51765119596
2.0,9.0,98075.00308528767
98.0,10.0,97919.9927491099
48.0,9.0,98218.32025161634
90.0,7.0,98397.63715712723
54.0,9.0,98252.94338930973
8.0,9.0,98275.07702001558
84.0,9.0,98331.11200136106
44.0,12.0,96923.91464381015
10.0,12.0,96972.57033274777
37.0,7.0,98670.81571852215
13.0,10.0,98345.75762594765
47.0,9.0,98627.45287555619
3.0,12.0,97294.22442587581
5.0,11.0,98460.17575325465
97.0,10.0,99019.12082310393
25.0,11.0,98553.60745595998
69.0,7.0,99502.03478684973
46.0,11.0,98670.77924464781
98.0,10.0,99286.31867082496
14.0,7.0,99896.72523479586
29.0,11.0,99201.47750869527
14.0,7.0,100222.97514101016
0.0,10.0,99823.29533092411
45.0,10.0,99839.05344100366
64.0,9.0,100091.47370486922
92.0,8.0,100385.02643983783
36.0,7.0,100500.16486063755
25.0,11.0,99652.66244961378
96.0,8.0,100537.05090026428
21.0,12.0,99026.78101125147
28.0,8.0,100729.21294402277
86.0,10.0,100546.58522367556
67.0,11.0,100109.55000374533
66.0,9.0,101079.71286349437
60.0,9.0,101129.07182469085
5.0,11.0,100585.98497749267
78.0,10.0,101219.07408741562
10.0,12.0,100012.7993130148
25.0,11.0,101143.40818688185
62.0,12.0,100418.54542017958
15.0,9.0,101888.90703405597
7.0,11.0,101173.80026794158
28.0,8.0,102086.24728183138
9.0,12.0,100576.17632610092
63.0,11.0,101438.40930540186
57.0,7.0,102447.26317964855
24.0,9.0,102430.22314071433
80.0,8.0,102651.87252864325
61.0,11.0,101821.81315360121
94.0,11.0,101827.62597971724
90.0,7.0,102861.87668068349
76.0,12.0,101230.08069495231
54.0,9.0,102767.63560114206
57.0,7.0,103126.50052013493
23.0,7.0,103249.81346352285
2.0,9.0,103126.23185482164
97.0,10.0,103004.39172459538
50.0,7.0,103763.04082101003
21.0,12.0,102141.38593652296
51.0,8.0,103783.82635096971
94.0,11.0,103005.93688743142
47.0,9.0,103918.36678667145
8.0,9.0,104024.87663754236
36.0,7.0,104227.37238841329
48.0,9.0,104244.98200556847
24.0,9.0,104280.11591215411
25.0,11.0,103567.88358908516
5.0,11.0,103671.53617194123
28.0,8.0,104542.54696921077
8.0,9.0,104485.341764442
9.0,12.0,103103.10996386518
65.0,7.0,104754.92616801099
33.0,8.0,104726.84114830128
80.0,8.0,104738.69076841972
52.0,9.0,104692.34068059563
55.0,9.0,104722.8948306299
88.0,11.0,103994.48692256237
41.0,8.0,104857.99905591727
81.0,12.0,103441.05938816708
22.0,11.0,104292.88266269998
77.0,9.0,105056.33441449929
98.0,10.0,105072.54337991365
84.0,9.0,105568.81401368984
66.0,9.0,105625.58394770409
26.0,7.0,105831.77525764107
25.0,11.0,105074.13799805152
65.0,7.0,106046.89496243132
51.0,8.0,106004.02711358867
13.0,10.0,106028.88629036545
51.0,8.0,106430.35872837638
38.0,8.0,106481.42862403163
70.0,7.0,106578.3966163472
90.0,7.0,106993.3030390555
46.0,11.0,106093.84120314976
97.0,10.0,106599.22357516843
74.0,8.0,107144.3992306069
80.0,8.0,107306.42198160748
69.0,7.0,107839.49452106869
66.0,9.0,107841.1680701793
20.0,7.0,108256.92038114373
