node,sf,time
7.0,9.0,5570.54203117187
146.0,12.0,4173.032990709455
236.0,9.0,5708.5837928821065
233.0,8.0,5944.636312839947
81.0,8.0,6091.617336794251
172.0,7.0,6218.189476440275
114.0,10.0,5819.101835101368
250.0,9.0,6071.743765019142
53.0,10.0,5889.831537996487
75.0,12.0,4686.413474633566
186.0,10.0,5905.862235976558
47.0,8.0,6260.821914256758
13.0,8.0,6315.865449063102
83.0,12.0,4775.846527372023
139.0,8.0,6392.188673179497
76.0,10.0,6048.62836567609
11.0,10.0,6056.937363619434
208.0,9.0,6305.8650366833635
288.0,10.0,6124.053086761026
163.0,12.0,4921.609867565851
213.0,10.0,6205.946525763918
71.0,11.0,5738.3133016902075
15.0,10.0,6245.289708626351
236.0,9.0,6560.938735684022
275.0,9.0,6587.518434395199
14.0,9.0,6591.543531652194
10.0,11.0,5877.412601234101
198.0,12.0,5154.350949190954
41.0,7.0,6808.47943490168
253.0,9.0,6706.228793896409
207.0,9.0,6747.235509285752
292.0,8.0,6912.709437533875
268.0,11.0,6074.55446676825
291.0,12.0,5398.997597740721
91.0,8.0,6984.093580989376
181.0,11.0,6138.551482188839
205.0,12.0,5416.819525803007
21.0,11.0,6161.206056464604
44.0,11.0,6189.042282745295
100.0,11.0,6210.236556523482
92.0,8.0,7078.052520157484
183.0,12.0,5539.355383503994
19.0,11.0,6268.805295464031
79.0,7.0,7198.01742393641
147.0,10.0,6791.80732947712
11.0,10.0,6821.6595412901615
88.0,9.0,7069.000270181872
204.0,10.0,6865.499343056699
148.0,8.0,7223.591553085525
29.0,10.0,6892.502840284911
176.0,11.0,6403.249467437649
142.0,11.0,6452.871190695914
12.0,9.0,7201.622749504996
273.0,11.0,6565.609720855759
237.0,7.0,7484.23370663946
82.0,9.0,7399.364793276972
40.0,7.0,7580.250110859759
214.0,7.0,7584.413202688565
127.0,7.0,7600.106482613814
15.0,10.0,7199.641472658957
131.0,7.0,7618.601479704399
66.0,11.0,6727.055142539273
135.0,7.0,7687.191828502524
53.0,10.0,7276.702311563499
24.0,11.0,6799.796046531211
61.0,12.0,6084.953286121571
253.0,9.0,7597.918546109259
153.0,11.0,6943.343717352936
251.0,7.0,7916.784935369222
242.0,9.0,7756.407215188525
86.0,7.0,7926.702964580505
157.0,9.0,7764.398163163608
261.0,12.0,6309.911043848762
186.0,10.0,7550.529271853526
69.0,10.0,7575.827755931535
67.0,11.0,7173.861885246343
160.0,10.0,7777.35296100805
23.0,8.0,8271.283804828026
128.0,7.0,8347.154543620005
157.0,9.0,8181.857195908511
202.0,10.0,7956.8775836207005
253.0,9.0,8244.741102276914
105.0,8.0,8364.975111809537
51.0,9.0,8273.004456441968
124.0,7.0,8443.861991706388
104.0,8.0,8388.11123928732
176.0,11.0,7557.146975239936
115.0,11.0,7575.019002197344
144.0,10.0,8086.748409341055
206.0,7.0,8521.343292472095
114.0,10.0,8138.499196704348
148.0,8.0,8606.760803329485
25.0,11.0,7821.400650443372
135.0,7.0,8752.026635315846
117.0,7.0,8769.977332967435
222.0,10.0,8382.636047795499
74.0,12.0,7192.158040918444
119.0,12.0,7276.598124395928
42.0,12.0,7320.140863649423
268.0,11.0,8074.17618755453
11.0,10.0,8568.56787090103
57.0,8.0,8936.795157840343
230.0,10.0,8622.907816122111
206.0,7.0,9040.64830583477
106.0,10.0,8648.676439583054
65.0,11.0,8171.299347846521
247.0,11.0,8175.415964816128
209.0,8.0,9045.117277331707
236.0,9.0,9044.911783438512
291.0,12.0,7665.487676744089
14.0,9.0,9200.163643355796
190.0,7.0,9400.899977779221
114.0,10.0,9000.520022363973
3.0,12.0,7852.365069474836
171.0,7.0,9548.809671759243
107.0,12.0,7945.888034314277
81.0,8.0,9571.07856514343
77.0,8.0,9646.90714227478
266.0,12.0,8246.077270897767
131.0,7.0,9911.765541801575
83.0,12.0,8282.191753952302
27.0,9.0,9847.970369066496
111.0,9.0,9848.184319299633
136.0,10.0,9692.11554325784
43.0,12.0,8512.936375569607
253.0,9.0,9979.48072334929
85.0,7.0,10174.47348958711
283.0,10.0,9799.542620214961
98.0,10.0,9827.403466826036
89.0,7.0,10377.481133887486
198.0,12.0,8778.813882936223
10.0,11.0,9536.90784020304
215.0,12.0,8837.259876465867
24.0,11.0,9705.955883138879
61.0,12.0,9002.981985001908
11.0,10.0,10342.684245032786
128.0,7.0,10782.066632668837
186.0,10.0,10390.632640156422
161.0,12.0,9186.87187151811
145.0,10.0,10424.022737092422
193.0,11.0,9988.821676906968
48.0,8.0,10838.076022599063
65.0,11.0,10005.505828281726
101.0,12.0,9280.519789703416
99.0,12.0,9283.371815928283
71.0,11.0,10011.302864391559
237.0,7.0,10942.834889085781
102.0,9.0,10780.474010016824
160.0,10.0,10629.542580392894
280.0,9.0,10888.216599115578
250.0,9.0,10900.977348855964
192.0,7.0,11163.665497274596
36.0,9.0,10999.616920526225
153.0,11.0,10307.652561983881
226.0,8.0,11165.836598511567
112.0,10.0,10826.8930282678
187.0,10.0,10850.754282757174
138.0,11.0,10384.893748092603
116.0,12.0,9755.76695867215
275.0,9.0,11227.569138762785
265.0,12.0,9836.251968932713
102.0,9.0,11302.18666974313
86.0,7.0,11486.252394294235
29.0,10.0,11096.18451588981
254.0,9.0,11374.942434148004
271.0,11.0,10652.915079160684
36.0,9.0,11402.160371446655
232.0,8.0,11519.971238167358
192.0,7.0,11615.795301285156
219.0,7.0,11618.963179275448
297.0,10.0,11260.33357926477
119.0,12.0,10080.644933085267
11.0,10.0,11299.590277450894
19.0,11.0,10857.313587267607
188.0,10.0,11358.549122559609
32.0,8.0,11777.546158978781
42.0,12.0,10230.055360138944
179.0,9.0,11764.12455222894
290.0,11.0,11059.613728539236
85.0,7.0,12037.880588820888
253.0,9.0,11912.573711550962
145.0,10.0,11703.313439522122
225.0,11.0,11347.46820210336
176.0,11.0,11371.464983827256
297.0,10.0,11878.060460278806
117.0,7.0,12298.716237170154
237.0,7.0,12322.293217757498
221.0,9.0,12164.003498886816
94.0,11.0,11443.146774752782
109.0,12.0,10828.253550054045
28.0,10.0,12087.991021542968
111.0,9.0,12363.250962891772
70.0,12.0,10957.796215732456
73.0,9.0,12435.803598132132
209.0,8.0,12552.858916089792
32.0,8.0,12587.501870240636
49.0,11.0,11762.030715690473
34.0,12.0,11075.849967002803
264.0,10.0,12361.05166241344
220.0,7.0,12867.660133614223
9.0,8.0,12811.735674296408
1.0,11.0,12029.087375849911
279.0,12.0,11307.849788820451
2.0,8.0,12886.282764051455
92.0,8.0,12896.381246359644
152.0,9.0,12922.298519795946
213.0,10.0,12695.733025539474
250.0,9.0,12970.185876708674
150.0,9.0,13055.569690283677
72.0,7.0,13264.194980586673
124.0,7.0,13270.783160912713
208.0,9.0,13112.28250334422
32.0,8.0,13231.461395614879
280.0,9.0,13127.746182300076
121.0,11.0,12412.789130722518
10.0,11.0,12465.305889759551
135.0,7.0,13376.631922777568
133.0,8.0,13329.835991931568
101.0,12.0,11768.809911966759
224.0,10.0,13054.351422344398
198.0,12.0,11862.906428224622
299.0,9.0,13345.768286093382
3.0,12.0,11885.556994688079
91.0,8.0,13458.487126455999
197.0,11.0,12693.769242762051
79.0,7.0,13663.636563288183
132.0,8.0,13621.175347314633
120.0,7.0,13748.803079199772
113.0,12.0,12136.986409966887
44.0,11.0,12874.927801389134
234.0,9.0,13649.241761452826
143.0,10.0,13419.881680895149
27.0,9.0,13716.63738333167
112.0,10.0,13524.605384572169
154.0,8.0,13905.702222154958
162.0,11.0,13118.338232938848
193.0,11.0,13158.82207022559
135.0,7.0,14136.683289623918
9.0,8.0,14100.969497596117
33.0,11.0,13380.337856769123
140.0,7.0,14290.437280058222
107.0,12.0,12713.30264011694
60.0,12.0,12743.460694297471
99.0,12.0,12745.362760240354
31.0,12.0,12793.332670207012
166.0,11.0,13530.184006748563
97.0,10.0,14037.829499240843
295.0,11.0,13584.495977503895
13.0,8.0,14446.034919627866
66.0,11.0,13624.92181653362
100.0,11.0,13662.914589612468
158.0,10.0,14159.684981377519
80.0,9.0,14420.947537182883
134.0,9.0,14474.04610668165
293.0,12.0,13029.542179847007
108.0,12.0,13066.290182218749
24.0,11.0,13931.792025354724
148.0,8.0,14819.255816589957
104.0,8.0,14839.004339600666
1.0,11.0,14006.368538086392
34.0,12.0,13342.244940994657
172.0,7.0,14977.19006723455
272.0,11.0,14072.815482979744
163.0,12.0,13389.597081609154
28.0,10.0,14646.229847810911
141.0,7.0,15147.568712625605
85.0,7.0,15221.805469906521
30.0,7.0,15263.45646234487
18.0,7.0,15450.117600259118
58.0,7.0,15478.693845674823
77.0,8.0,15488.65494920987
165.0,7.0,15556.607928818145
172.0,7.0,15563.973964279165
133.0,8.0,15506.254029037504
182.0,8.0,15543.587896345616
67.0,11.0,14748.47006016346
201.0,11.0,14775.608853529971
223.0,7.0,15724.85307285821
141.0,7.0,15730.446548088643
180.0,10.0,15326.142484364265
75.0,12.0,14193.082701767133
282.0,10.0,15418.830710522092
220.0,7.0,15838.146391943235
269.0,8.0,15880.861682522971
52.0,11.0,15127.196787336661
170.0,10.0,15640.396694160772
65.0,11.0,15154.864514969498
10.0,11.0,15256.883384505762
189.0,11.0,15284.6993000822
27.0,9.0,16042.505742164958
128.0,7.0,16277.826701529211
154.0,8.0,16230.380561734488
82.0,9.0,16176.765828885393
145.0,10.0,15968.433192022374
208.0,9.0,16300.910697402946
195.0,8.0,16443.78870993306
49.0,11.0,15628.66668858734
265.0,12.0,14945.63887046662
297.0,10.0,16195.641798986271
288.0,10.0,16211.059615075768
156.0,11.0,15742.583428311318
252.0,11.0,15744.816987474183
68.0,8.0,16638.108771718627
247.0,11.0,15800.869407247785
110.0,7.0,16747.165849652847
153.0,11.0,15863.669762701848
106.0,10.0,16367.474780482007
32.0,8.0,16763.390256203078
136.0,10.0,16426.95855277212
92.0,8.0,16921.698767837664
172.0,7.0,16988.59437978943
298.0,8.0,16930.62983169458
83.0,12.0,15367.279697669514
43.0,12.0,15398.952182256897
176.0,11.0,16252.760319218623
298.0,8.0,17226.163577999996
22.0,7.0,17296.394910952433
107.0,12.0,15694.886610898395
69.0,10.0,16916.20153989101
168.0,7.0,17332.00747386317
115.0,11.0,16437.73514220893
279.0,12.0,15757.561397776477
275.0,9.0,17243.36745294398
10.0,11.0,16514.92653039451
100.0,11.0,16516.67544614955
36.0,9.0,17277.566657819174
132.0,8.0,17448.938723292296
286.0,10.0,17115.318654511415
53.0,10.0,17116.46491753414
193.0,11.0,16630.812816074078
62.0,9.0,17404.61975599059
92.0,8.0,17622.670396852358
154.0,8.0,17671.955088991417
171.0,7.0,17745.08273651339
95.0,8.0,17685.052338400845
71.0,11.0,16986.927655273124
197.0,11.0,17016.029495550527
154.0,8.0,17871.165745261726
76.0,10.0,17525.944876514535
198.0,12.0,16347.844748788215
27.0,9.0,17875.68847836203
299.0,9.0,17882.22102069104
219.0,7.0,18100.646973197356
139.0,8.0,18052.16798433832
170.0,10.0,17851.638823232857
93.0,12.0,16654.498164054556
128.0,7.0,18351.229726146576
251.0,7.0,18552.249985921713
184.0,10.0,18158.740108372753
226.0,8.0,18609.461561712837
130.0,10.0,18288.649402423533
70.0,12.0,17131.606231647922
185.0,8.0,18712.44670967164
22.0,7.0,18922.800106611765
221.0,9.0,18762.774181575816
239.0,10.0,18516.07524150901
288.0,10.0,18523.675809391392
275.0,9.0,18796.290805879067
65.0,11.0,18061.442476457705
64.0,9.0,18805.657182500767
159.0,9.0,18825.719718678036
74.0,12.0,17437.861697972738
229.0,8.0,19063.678718679766
258.0,10.0,18740.420645042628
72.0,7.0,19185.86690442908
63.0,7.0,19192.696883236495
130.0,10.0,18833.10818819461
21.0,11.0,18397.791167201638
110.0,7.0,19308.341998839
36.0,9.0,19180.750460042786
106.0,10.0,18980.552350533693
87.0,7.0,19430.147914471072
289.0,9.0,19328.237496950853
185.0,8.0,19601.948290195473
42.0,12.0,18038.57563464471
134.0,9.0,19522.87919306363
135.0,7.0,19697.785297812326
218.0,12.0,18069.518402321395
86.0,7.0,19717.473694515207
107.0,12.0,18109.842994638533
187.0,10.0,19388.075606977247
102.0,9.0,19654.141907144203
137.0,9.0,19674.1186406177
242.0,9.0,19686.40767906225
59.0,8.0,19858.759571620587
26.0,12.0,18339.143499027334
119.0,12.0,18343.34510741399
13.0,8.0,19938.185037624742
284.0,10.0,19653.836661064044
244.0,9.0,19908.582722447725
113.0,12.0,18446.608785467368
177.0,8.0,20031.879060538922
198.0,12.0,18476.28206430307
257.0,9.0,19977.659015697507
97.0,10.0,19734.016360045967
59.0,8.0,20108.364557234847
184.0,10.0,19767.724937918603
120.0,7.0,20199.290517821486
127.0,7.0,20270.2489800584
237.0,7.0,20310.22761823723
172.0,7.0,20341.091872648303
248.0,11.0,19457.85968349152
73.0,9.0,20311.594131079986
50.0,11.0,19580.777111330754
43.0,12.0,18926.24438374898
254.0,9.0,20459.986467580176
195.0,8.0,20584.703161752834
293.0,12.0,19037.28727461551
117.0,7.0,20676.26233087156
174.0,9.0,20527.37503965837
94.0,11.0,19806.957040192843
61.0,12.0,19123.6178822129
172.0,7.0,20777.875666937158
93.0,12.0,19151.552896292356
154.0,8.0,20762.08411988638
62.0,9.0,20665.010588995116
73.0,9.0,20723.986845895208
192.0,7.0,20923.139896893204
185.0,8.0,20909.127825861353
122.0,12.0,19364.927772624553
205.0,12.0,19370.719857174474
25.0,11.0,20164.618807890427
126.0,10.0,20670.698535143863
224.0,10.0,20711.059554443204
66.0,11.0,20230.65640276844
103.0,9.0,20980.643879883934
35.0,8.0,21142.76228161189
118.0,7.0,21222.9325449057
294.0,12.0,19609.697215471813
220.0,7.0,21269.459940382454
159.0,9.0,21132.679029859006
130.0,10.0,20891.86309531744
30.0,7.0,21319.377794034695
59.0,8.0,21296.88074670995
157.0,9.0,21270.83207868279
186.0,10.0,21051.829309598124
56.0,12.0,19888.994385514663
35.0,8.0,21498.87367656089
161.0,12.0,19952.705041562393
202.0,10.0,21232.611586188727
195.0,8.0,21594.77954429197
3.0,12.0,20029.184734064962
208.0,9.0,21526.924707311962
150.0,9.0,21651.334272856315
201.0,11.0,20972.415960097143
77.0,8.0,21846.56979458259
192.0,7.0,21922.74840904736
65.0,11.0,21066.205190758006
136.0,10.0,21758.972871256963
248.0,11.0,21275.5692452224
58.0,7.0,22311.534681529538
105.0,8.0,22309.159663276485
47.0,8.0,22326.84164271482
182.0,8.0,22353.010713910066
18.0,7.0,22449.487946931353
19.0,11.0,21565.767650906037
169.0,7.0,22484.428904771747
138.0,11.0,21689.098292288516
129.0,7.0,22631.43708526641
78.0,11.0,21724.169011605067
172.0,7.0,22670.617627247608
200.0,10.0,22258.599340017707
41.0,7.0,22723.16288090653
83.0,12.0,21192.629118258144
183.0,12.0,21202.18687295291
90.0,7.0,22875.026684839228
67.0,11.0,22094.917496011145
11.0,10.0,22605.84126406312
268.0,11.0,22139.999412068937
81.0,8.0,23014.31162608463
190.0,7.0,23238.721854373962
102.0,9.0,23077.32253733336
129.0,7.0,23248.771100458896
137.0,9.0,23107.365859290683
7.0,9.0,23129.040028707244
153.0,11.0,22391.042943273507
66.0,11.0,22464.87943093927
210.0,9.0,23303.33225542102
48.0,8.0,23421.543115218967
296.0,9.0,23409.493564117005
209.0,8.0,23578.172657360505
29.0,10.0,23281.780340814254
215.0,12.0,22131.552490459682
231.0,8.0,23720.898731566456
199.0,9.0,23632.335063935414
84.0,12.0,22174.767750842188
209.0,8.0,23771.565573508964
256.0,8.0,23899.484937548557
77.0,8.0,23912.622915708653
164.0,10.0,23569.24645040078
142.0,11.0,23091.026896458963
218.0,12.0,22428.919855250486
210.0,9.0,23933.036824260187
231.0,8.0,24042.089953244475
114.0,10.0,23724.22274681516
185.0,8.0,24099.13355440913
221.0,9.0,24013.930918481194
193.0,11.0,23322.86755863426
70.0,12.0,22605.831013184295
117.0,7.0,24326.978637498232
235.0,7.0,24343.135275608907
282.0,10.0,23928.771253886778
97.0,10.0,23949.79683527286
47.0,8.0,24340.11966677427
89.0,7.0,24422.140406425693
125.0,8.0,24464.84544873262
88.0,9.0,24395.961900535127
109.0,12.0,22967.042918851548
190.0,7.0,24614.768223742998
241.0,7.0,24633.826848523153
166.0,11.0,23737.607761158215
250.0,9.0,24481.85338556917
155.0,11.0,23746.997586231842
294.0,12.0,23056.07210614545
239.0,10.0,24311.614121339815
95.0,8.0,24667.554134049464
134.0,9.0,24576.645697208143
10.0,11.0,23900.769998445103
157.0,9.0,24715.456163218398
86.0,7.0,24885.1427549169
183.0,12.0,23285.903148990103
65.0,11.0,24064.227590524242
144.0,10.0,24566.20391430306
232.0,8.0,24990.431766420785
292.0,8.0,24990.51146179448
280.0,9.0,24934.707791478013
203.0,12.0,23520.640227409058
114.0,10.0,24812.974384534275
290.0,11.0,24329.401765934403
185.0,8.0,25179.816948136948
55.0,8.0,25187.685528787133
60.0,12.0,23625.524042046
152.0,9.0,25147.25128656661
284.0,10.0,24959.10117913165
179.0,9.0,25215.097223331977
171.0,7.0,25421.183530750066
72.0,7.0,25444.651781283013
151.0,12.0,23859.445125428254
180.0,10.0,25107.78401914071
169.0,7.0,25661.385878506702
166.0,11.0,24755.56546511296
170.0,10.0,25265.4845113517
217.0,7.0,25718.327752426216
210.0,9.0,25556.652219368898
212.0,8.0,25688.091816593478
142.0,11.0,24868.746548770247
257.0,9.0,25659.397977769768
275.0,9.0,25660.16599174737
112.0,10.0,25454.656042621507
195.0,8.0,25830.495271085754
96.0,12.0,24281.50431704901
10.0,11.0,25092.18273018228
239.0,10.0,25600.66989593067
281.0,8.0,26011.220918104038
75.0,12.0,24465.97658758865
17.0,11.0,25193.014015054396
50.0,11.0,25199.864572303864
130.0,10.0,25827.99047992703
48.0,8.0,26192.170279327547
134.0,9.0,26090.235782916014
288.0,10.0,25883.394777525333
172.0,7.0,26342.836257230243
188.0,10.0,25947.067405258153
210.0,9.0,26216.16100826484
35.0,8.0,26330.913473234745
208.0,9.0,26282.738332254456
186.0,10.0,26057.93010040168
71.0,11.0,25649.029902318332
269.0,8.0,26533.827681037583
70.0,12.0,25033.303530524947
173.0,12.0,25038.108046351364
45.0,7.0,26676.169893416594
231.0,8.0,26680.274830877555
15.0,10.0,26384.63161012898
117.0,7.0,26854.731101356425
66.0,11.0,26004.56479180942
106.0,10.0,26539.806155319195
167.0,8.0,26901.373023890188
247.0,11.0,26094.37109675493
241.0,7.0,27028.725250516636
268.0,11.0,26142.74196071621
76.0,10.0,26847.616446576278
84.0,12.0,25657.30080812307
94.0,11.0,26411.63314230293
196.0,10.0,26930.740067589573
297.0,10.0,26982.472815327117
181.0,11.0,26504.980585315272
31.0,12.0,25815.81667207047
202.0,10.0,27057.037776010682
295.0,11.0,26578.100591204508
177.0,8.0,27483.197714371086
223.0,7.0,27587.836590105937
87.0,7.0,27659.18914140308
198.0,12.0,26025.918331142093
79.0,7.0,27668.785652185925
86.0,7.0,27737.39459643204
88.0,9.0,27583.279274143235
139.0,8.0,27704.903850553237
242.0,9.0,27663.64252300646
276.0,7.0,27916.941829311087
189.0,11.0,27046.69226868467
271.0,11.0,27097.583312105286
116.0,12.0,26408.39936793771
49.0,11.0,27203.945224989562
229.0,8.0,28092.936191657784
233.0,8.0,28111.42478807649
133.0,8.0,28180.532952439957
111.0,9.0,28082.564370009037
39.0,12.0,26732.8601987751
85.0,7.0,28368.884115267036
73.0,9.0,28264.31940258218
216.0,10.0,28018.920850144226
8.0,12.0,26837.834180860053
219.0,7.0,28510.99345351137
91.0,8.0,28462.547864781285
152.0,9.0,28380.02593445249
234.0,9.0,28398.949863006907
229.0,8.0,28519.243581362192
115.0,11.0,27708.702413375384
194.0,11.0,27746.58568880583
62.0,9.0,28497.014546301383
277.0,11.0,27780.721891838748
52.0,11.0,27786.64342484875
253.0,9.0,28527.29543762489
213.0,10.0,28341.061258277292
42.0,12.0,27151.204644866513
224.0,10.0,28477.852393292014
186.0,10.0,28523.66389520502
292.0,8.0,28910.543873515755
34.0,12.0,27342.55989393135
282.0,10.0,28668.16873241162
262.0,7.0,29164.04413243859
104.0,8.0,29132.860959943733
46.0,10.0,28789.2300335931
293.0,12.0,27588.381259060334
105.0,8.0,29196.496919622645
20.0,8.0,29238.568317060133
75.0,12.0,27666.232940190155
19.0,11.0,28434.455178071537
14.0,9.0,29187.7088167049
55.0,8.0,29317.071923014548
136.0,10.0,29020.666512268836
256.0,8.0,29379.575145553903
233.0,8.0,29381.06085462242
93.0,12.0,27816.56845599068
264.0,10.0,29086.639362309812
291.0,12.0,27943.29832853804
174.0,9.0,29409.1067266584
266.0,12.0,28035.40901930183
60.0,12.0,28065.233835172592
298.0,8.0,29641.61799968603
206.0,7.0,29734.999477136123
207.0,9.0,29602.159558989282
275.0,9.0,29641.055815196567
161.0,12.0,28206.974626821637
141.0,7.0,29848.544575201395
171.0,7.0,29928.586105553222
122.0,12.0,28369.506706257816
120.0,7.0,30052.439011232014
231.0,8.0,30040.887975967486
124.0,7.0,30274.72732366345
164.0,10.0,29883.990635542774
157.0,9.0,30169.864147690925
190.0,7.0,30391.18463164933
64.0,9.0,30233.548713216536
32.0,8.0,30368.653300141203
234.0,9.0,30265.421636653704
131.0,7.0,30440.4559851992
53.0,10.0,30052.678031067164
42.0,12.0,28948.502108217872
197.0,11.0,29678.19067373821
209.0,8.0,30535.551933105533
43.0,12.0,29072.731748651553
149.0,10.0,30336.630514297638
234.0,9.0,30588.47791723724
210.0,9.0,30589.56257365984
37.0,7.0,30826.79890681404
229.0,8.0,30788.239149887533
136.0,10.0,30441.93664038518
71.0,11.0,29968.02676922665
153.0,11.0,30089.436388248698
154.0,8.0,30946.284509398818
233.0,8.0,30991.046265359608
85.0,7.0,31091.462837484472
196.0,10.0,30775.454584262734
143.0,10.0,30808.92330125847
182.0,8.0,31168.664171517637
167.0,8.0,31181.69775856097
238.0,7.0,31285.41299278364
180.0,10.0,30876.59504951422
91.0,8.0,31233.57703903378
25.0,11.0,30433.51443325586
86.0,7.0,31475.764319404563
279.0,12.0,29852.3400467697
32.0,8.0,31540.82067271124
2.0,8.0,31545.28502148381
187.0,10.0,31203.786104708037
94.0,11.0,30725.775928706855
108.0,12.0,30101.907778371482
236.0,9.0,31656.30775757984
35.0,8.0,31857.792462448335
157.0,9.0,31843.550882733776
141.0,7.0,32029.89531910899
184.0,10.0,31665.419711718692
209.0,8.0,32050.90607081763
265.0,12.0,30492.80703506007
223.0,7.0,32142.48190912786
183.0,12.0,30548.205149689762
256.0,8.0,32146.41551208875
88.0,9.0,32117.86806239855
178.0,11.0,31381.637909870617
125.0,8.0,32247.184613505182
219.0,7.0,32339.12174903443
242.0,9.0,32187.3283399805
104.0,8.0,32296.966559346543
293.0,12.0,30756.306383495987
28.0,10.0,31985.49523901517
89.0,7.0,32505.75035079224
82.0,9.0,32349.206271733863
194.0,11.0,31689.55297138071
240.0,9.0,32479.243421757168
73.0,9.0,32485.819028660633
270.0,8.0,32611.31724581016
174.0,9.0,32538.89008845994
30.0,7.0,32769.9333449229
44.0,11.0,31923.710703972654
